Fecha;Total Dosis 1;Total Dosis 2;Total Dosis 3;Total Dosis 4;1era Dosis Sinovac;2da Dosis Sinovac;3era Dosis Sinovac;4ta Dosis Sinovac;1era Dosis Pfizer;2da Dosis Pfizer;3era Dosis Pfizer;4ta Dosis Pfizer;1era Dosis Astrazeneca;2da Dosis Astrazeneca;3era Dosis Astrazeneca;4ta Dosis Astrazeneca;Montevideo Dosis 1;Montevideo Dosis 2;Montevideo Dosis 3;Montevideo Dosis 4;Artigas Dosis 1;Artigas Dosis 2;Artigas Dosis 3;Artigas Dosis 4;Canelones Dosis 1;Canelones Dosis 2;Canelones Dosis 3;Canelones Dosis 4;Cerro Largo Dosis 1;Cerro Largo Dosis 2;Cerro Largo Dosis 3;Cerro Largo Dosis 4;Colonia Dosis 1;Colonia Dosis 2;Colonia Dosis 3;Colonia Dosis 4;Durazno Dosis 1;Durazno Dosis 2;Durazno Dosis 3;Durazno Dosis 4;Flores Dosis 1;Flores Dosis 2;Flores Dosis 3;Flores Dosis 4;Florida Dosis 1;Florida Dosis 2;Florida Dosis 3;Florida Dosis 4;Lavalleja Dosis 1;Lavalleja Dosis 2;Lavalleja Dosis 3;Lavalleja Dosis 4;Maldonado Dosis 1;Maldonado Dosis 2;Maldonado Dosis 3;Maldonado Dosis 4;Paysandú Dosis 1;Paysandú Dosis 2;Paysandú Dosis 3;Paysandú Dosis 4;Río Negro Dosis 1;Río Negro Dosis 2;Río Negro Dosis 3;Río Negro Dosis 4;Rivera Dosis 1;Rivera Dosis 2;Rivera Dosis 3;Rivera Dosis 4;Rocha Dosis 1;Rocha Dosis 2;Rocha Dosis 3;Rocha Dosis 4;Salto Dosis 1;Salto Dosis 2;Salto Dosis 3;Salto Dosis 4;San José Dosis 1;San José Dosis 2;San José Dosis 3;San José Dosis 4;Soriano Dosis 1;Soriano Dosis 2;Soriano Dosis 3;Soriano Dosis 4;Tacuarembó Dosis 1;Tacuarembó Dosis 2;Tacuarembó Dosis 3;Tacuarembó Dosis 4;Treinta y Tres Dosis 1;Treinta y Tres Dosis 2;Treinta y Tres Dosis 3;Treinta y Tres Dosis 4;Departamento Sin Datos;5 a 11 Dosis 1;5 a 11 Dosis 2;5 a 11 Dosis 3;5 a 11 Dosis 4;12 a 14 Dosis 1;12 a 14 Dosis 2;12 a 14 Dosis 3;12 a 14 Dosis 4;15 a 19 Dosis 1;15 a 19 Dosis 2;15 a 19 Dosis 3;15 a 19 Dosis 4;20 a 24 Dosis 1;20 a 24 Dosis 2;20 a 24 Dosis 3;20 a 24 Dosis 4;25 a 34 Dosis 1;25 a 34 Dosis 2;25 a 34 Dosis 3;25 a 34 Dosis 4;35 a 44 Dosis 1;35 a 44 Dosis 2;35 a 44 Dosis 3;35 a 44 Dosis 4;45 a 54 Dosis 1;45 a 54 Dosis 2;45 a 54 Dosis 3;45 a 54 Dosis 4;55 a 64 Dosis 1;55 a 64 Dosis 2;55 a 64 Dosis 3;55 a 64 Dosis 4;65 a 74 Dosis 1;65 a 74 Dosis 2;65 a 74 Dosis 3;65 a 74 Dosis 4;+ 75 Dosis 1;+ 75 Dosis 2;+ 75 Dosis 3;+ 75 Dosis 4;Rango Sin Datos
27/12/2021;946;244;7670;41;2;2;11;0;941;240;7656;41;3;2;3;0;645;127;5596;30;3;4;98;0;102;37;523;6;2;1;40;0;8;7;210;2;9;5;109;0;2;3;60;0;2;1;56;1;3;3;37;0;95;25;395;2;2;2;9;0;2;0;14;0;0;2;17;0;6;3;15;0;47;13;244;0;9;4;79;0;4;1;58;0;4;4;50;0;1;2;60;0;0;4;0;0;0;130;28;2;0;88;27;28;0;113;32;359;3;222;61;782;2;149;39;698;4;86;22;740;5;82;11;472;15;41;11;1320;11;31;13;3269;1;0
26/12/2021;8;2;4;3;0;0;0;0;7;1;2;3;1;1;2;0;6;2;4;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;2;1;0;0;0;1;0;0;0;0;0
25/12/2021;0;1;4;0;0;0;0;0;0;1;4;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0
24/12/2021;10;2;19;0;0;0;0;0;10;2;18;0;0;0;1;0;6;1;17;0;0;0;0;0;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;3;1;2;0;2;1;7;0;0;0;4;0;1;0;5;0;1;0;0;0;0;0;1;0;0;0;0;0;0
23/12/2021;49;85;366;5;1;3;0;0;44;82;366;5;4;0;0;0;38;53;200;1;0;0;2;0;4;12;31;0;0;0;0;0;0;1;0;0;4;15;113;2;0;0;0;0;0;0;1;0;1;0;0;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;5;0;0;0;0;0;1;0;1;0;0;0;5;0;0;1;4;1;0;0;1;0;0;0;0;0;0;10;14;0;0;4;11;3;0;6;8;15;0;10;22;23;0;8;9;35;0;6;6;29;1;1;4;18;1;1;5;71;3;3;6;172;0;0
22/12/2021;658;625;9995;41;2;2;12;0;655;621;9978;41;1;2;5;0;95;256;3421;14;24;12;213;1;64;82;901;9;27;11;241;1;66;30;1105;1;19;11;403;3;10;10;101;0;14;5;426;0;13;35;223;2;80;32;979;0;1;5;12;0;15;9;101;2;46;19;282;2;61;28;262;2;1;1;11;0;63;19;446;1;26;8;631;1;31;49;207;1;2;3;28;1;2;0;0;0;0;60;62;2;0;78;59;17;0;81;104;241;0;132;166;551;4;96;88;550;6;83;65;449;4;54;36;310;11;36;21;1976;13;38;24;5898;3;0
21/12/2021;326;677;6194;22;1;3;3;0;321;673;6187;21;4;1;4;1;118;311;2545;11;3;2;11;0;28;61;388;3;1;2;13;0;2;7;15;0;11;21;82;1;0;0;13;0;2;3;420;0;10;5;244;2;83;111;1493;1;34;74;433;3;1;2;4;0;5;7;12;0;3;3;21;0;11;55;206;0;4;7;41;0;8;4;229;0;1;2;13;1;1;0;8;0;3;1;1;0;0;38;81;0;0;20;73;9;0;43;100;236;2;68;166;524;2;50;106;438;2;39;79;364;1;23;22;251;7;25;24;1050;7;19;25;3322;1;0
20/12/2021;1193;761;11158;42;0;6;10;0;1188;750;11142;42;5;5;6;0;752;248;6508;21;4;3;13;0;201;381;1493;11;4;3;16;0;27;11;788;0;3;8;41;2;1;4;4;0;3;2;430;0;2;9;256;0;92;31;903;3;3;2;12;0;1;2;5;1;4;2;13;0;7;5;16;0;46;13;130;2;13;8;291;0;4;3;12;0;10;13;103;0;16;13;124;2;0;3;0;2;0;119;96;1;0;147;89;18;0;185;144;294;2;291;188;721;5;196;85;595;4;105;74;470;9;72;41;342;9;39;25;2321;11;36;19;6394;2;0
19/12/2021;3;1;6;3;1;0;0;0;2;1;2;3;0;0;4;0;2;1;5;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;3;0;0;0;0;2;0;0;1;0;0;0;2;0;0
18/12/2021;30;11;96;0;1;1;0;0;28;9;93;0;1;1;3;0;6;4;11;0;0;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;22;2;82;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;8;0;0;0;2;2;1;0;6;0;7;0;4;4;24;0;4;2;10;0;2;2;8;0;2;0;12;0;0;0;10;0;0;0;24;0;0
17/12/2021;2113;2011;9445;55;5;4;23;0;2108;2005;9418;55;0;2;4;0;319;527;2946;18;162;64;253;4;518;319;1312;6;126;102;245;3;120;84;967;2;64;36;180;6;9;18;64;0;34;31;236;1;41;67;255;2;57;192;716;6;6;6;22;0;71;41;124;0;104;120;414;0;189;120;197;3;52;72;380;2;108;139;577;1;54;26;222;0;15;7;38;0;63;40;297;1;1;0;0;0;0;309;374;1;0;282;210;19;0;306;259;484;1;448;445;1246;2;305;288;856;7;186;175;701;11;118;126;502;20;83;69;1545;14;76;65;4090;0;0
16/12/2021;1122;657;6215;23;3;2;5;0;1116;655;6204;23;3;0;6;0;159;281;3173;12;0;0;3;0;294;56;400;3;1;0;9;0;100;36;429;1;2;12;24;1;6;5;90;0;77;25;81;0;15;5;157;2;16;12;441;0;0;2;12;0;58;4;67;0;6;0;5;0;85;72;120;1;13;15;68;1;187;8;489;0;35;24;88;0;62;97;514;2;6;3;45;0;0;2;0;0;0;94;100;0;0;90;71;7;0;157;92;164;1;282;141;347;1;172;102;262;5;120;57;219;5;84;42;149;5;62;27;1201;5;58;25;3864;1;0
15/12/2021;519;323;3125;10;1;3;5;0;517;316;3115;10;1;4;5;0;176;137;1763;6;0;0;9;0;110;28;145;2;2;3;2;0;27;17;224;0;3;6;17;0;3;0;134;0;21;56;105;0;71;2;62;0;24;7;171;0;2;2;12;0;2;4;2;0;5;4;10;0;1;0;9;0;15;14;90;1;2;3;15;0;9;6;127;0;44;29;223;1;2;5;5;0;0;0;0;1;0;32;40;0;0;34;37;15;0;71;58;187;1;159;76;303;4;91;49;260;1;48;33;217;1;35;13;132;2;28;7;462;0;21;10;1548;1;0
14/12/2021;674;826;7259;36;1;2;4;0;672;821;7252;36;1;3;3;0;238;529;5210;28;3;6;15;0;325;166;1047;4;0;3;8;0;6;1;50;0;3;10;28;1;1;1;7;0;5;0;21;0;2;3;7;0;35;26;301;0;35;63;322;2;1;0;12;0;0;0;20;0;1;0;11;0;0;5;13;0;7;5;27;0;8;4;138;1;1;2;9;0;3;1;12;0;2;0;0;0;0;135;126;0;0;98;121;7;0;92;125;417;0;129;205;1032;4;81;110;919;5;57;64;750;6;31;33;485;12;28;21;986;9;23;21;2663;0;0
13/12/2021;2013;488;5316;17;8;3;4;0;2003;485;5310;17;2;0;2;0;1057;163;3830;8;5;2;12;1;233;155;602;4;12;6;28;0;11;4;22;0;4;9;32;0;36;2;72;0;6;1;9;0;11;1;6;0;273;101;272;2;6;1;10;0;2;2;3;1;238;9;91;0;32;6;31;0;47;13;244;0;18;1;13;0;5;0;6;0;11;0;11;0;6;12;22;1;0;0;0;0;0;157;68;0;0;240;59;21;0;269;86;320;1;508;102;632;3;328;67;651;1;230;47;558;5;125;31;393;4;80;13;707;3;76;15;2034;0;0
12/12/2021;5;2;7;1;0;0;0;0;4;2;7;1;1;0;0;0;5;1;1;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;1;0;2;0;2;0;0;1;0;0;0;0;4;1;0
11/12/2021;7;18;83;3;2;0;0;0;3;17;80;3;2;1;3;0;3;3;10;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;13;68;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;2;0;0;0;0;1;0;2;4;2;0;1;4;8;0;1;3;8;0;0;1;5;2;0;0;2;0;0;2;16;0;0;2;41;1;0
10/12/2021;251;1912;9296;74;2;6;14;0;249;1904;9281;74;0;2;1;0;120;656;2689;29;3;47;110;1;36;395;1272;17;4;8;20;0;6;100;981;4;13;43;377;1;2;23;121;1;2;17;295;0;8;56;289;3;12;86;846;5;4;5;20;0;2;37;150;1;2;127;142;2;22;102;299;4;0;4;20;0;1;43;721;4;5;39;337;2;6;68;191;0;3;55;416;0;1;0;2;1;0;29;403;0;0;13;226;14;1;26;266;254;5;67;427;657;3;39;236;872;5;25;140;797;20;17;100;515;20;16;53;1583;15;19;59;4602;5;0
09/12/2021;255;1030;5764;32;3;2;4;0;252;1027;5757;32;0;1;3;0;94;270;1226;12;3;48;258;4;19;87;254;2;23;69;227;2;6;50;817;0;1;7;23;0;2;2;19;0;0;5;240;0;7;81;184;3;30;122;740;3;1;4;6;0;0;2;9;0;1;20;16;0;3;6;20;0;18;40;197;3;7;52;442;1;7;27;444;1;20;125;236;1;9;9;403;0;11;0;0;0;0;23;141;0;0;36;103;6;0;35;127;118;0;54;274;332;0;30;157;414;2;21;100;361;10;19;50;251;9;19;37;1179;9;18;41;3103;2;0
08/12/2021;182;1089;4911;48;0;4;7;0;182;1085;4901;48;0;0;3;0;119;755;3780;39;0;5;6;0;20;195;406;5;1;6;8;0;0;5;10;0;1;5;43;0;2;3;136;0;0;35;36;2;1;5;4;0;1;6;26;0;0;5;9;0;1;0;3;0;2;4;11;0;1;3;3;0;2;34;40;2;1;6;20;0;0;3;11;0;26;13;328;0;2;0;29;0;5;0;0;0;0;21;148;1;0;18;133;12;0;30;189;270;1;47;316;550;5;29;142;615;10;11;75;557;11;4;38;337;11;6;20;686;10;16;28;1883;0;0
07/12/2021;992;481;2012;16;3;3;4;0;988;477;2003;16;1;1;5;0;604;103;735;5;17;16;80;0;44;117;172;2;3;3;5;0;1;3;26;0;5;8;33;1;0;1;3;0;1;0;3;0;3;0;4;0;150;32;186;2;72;113;340;2;3;1;3;0;3;1;5;0;1;1;5;0;50;14;103;1;7;28;50;0;0;8;67;0;27;31;191;0;1;1;1;3;0;0;0;0;0;399;66;0;0;218;64;17;0;118;69;142;2;81;97;300;0;58;71;286;5;40;48;214;1;23;30;162;6;23;15;279;2;32;21;612;0;0
06/12/2021;911;244;906;9;3;1;4;0;908;240;897;9;0;3;5;0;627;79;476;6;8;1;11;0;34;14;36;0;2;0;2;0;47;35;111;0;7;10;30;0;2;2;129;0;3;0;1;0;1;1;1;0;162;98;83;3;0;0;0;0;3;0;0;0;2;0;2;0;6;1;4;0;1;1;5;0;1;1;6;0;1;1;1;0;3;0;3;0;1;0;5;0;0;0;0;0;0;25;27;0;0;19;47;1;0;91;44;25;1;281;53;114;0;184;23;147;0;123;15;121;3;82;12;95;3;54;15;157;2;52;8;246;0;0
05/12/2021;3;3;9;2;0;0;0;0;3;2;7;2;0;1;2;0;1;3;7;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;2;1;0;0;0;0;0;0;2;0;2;0;0;1;1;0;4;0;0;0;1;0;0
04/12/2021;8;17;124;0;0;0;0;0;7;17;122;0;1;0;2;0;3;1;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;13;113;0;0;3;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;3;0;0;3;4;3;0;1;2;4;0;1;4;9;0;0;0;3;0;2;0;2;0;0;0;24;0;0;0;79;0;0
03/12/2021;477;2076;17597;61;2;7;18;0;474;2066;17577;61;1;3;2;0;200;568;6846;25;9;95;555;2;61;308;3764;8;11;67;110;1;11;97;782;3;11;50;427;1;4;25;159;1;3;21;42;1;5;45;399;5;30;186;1187;4;23;133;853;1;17;39;284;1;3;78;579;2;29;99;293;0;7;9;437;0;9;55;338;0;9;41;379;2;35;149;125;4;0;10;38;0;1;0;3;0;0;33;234;1;0;31;287;19;0;66;336;490;2;145;495;1234;7;94;290;1526;11;42;172;994;10;24;119;628;16;24;81;2058;14;18;58;10647;1;0
02/12/2021;210;780;8723;30;7;5;3;0;198;773;8712;30;5;2;8;0;78;242;3121;7;0;3;10;0;39;55;813;1;12;42;340;1;3;31;415;1;6;10;60;1;2;0;138;0;0;38;275;1;2;17;77;0;14;93;742;4;0;2;11;0;0;0;6;0;2;5;9;0;6;58;558;1;5;19;380;0;6;53;725;6;2;21;161;2;28;34;519;3;4;57;363;2;1;0;0;0;0;14;62;0;0;15;87;4;0;15;109;115;3;48;160;398;0;31;139;717;2;32;87;378;4;19;69;273;15;6;26;1113;5;28;41;5724;1;0
01/12/2021;143;684;5672;33;2;5;4;0;140;677;5659;33;1;2;9;0;83;316;2447;14;0;0;7;0;20;111;419;6;0;3;7;0;5;24;417;0;1;7;29;0;2;3;147;0;0;6;243;0;3;26;245;0;13;28;412;8;1;3;12;0;0;6;7;0;1;2;14;0;2;4;10;0;5;72;368;2;3;19;292;0;0;13;61;1;4;37;526;2;0;1;9;0;3;1;0;0;0;12;85;0;0;11;73;10;0;25;103;231;0;39;154;535;2;15;113;539;6;10;59;455;2;9;36;275;11;8;22;734;11;13;39;2893;1;0
30/11/2021;1163;230;2146;14;3;3;0;1;1159;226;2141;13;1;1;5;0;843;144;1609;11;7;1;6;0;56;11;78;0;8;1;0;0;4;0;4;0;5;3;30;1;1;0;0;1;2;0;5;0;1;0;2;0;145;26;29;0;8;3;4;0;1;0;0;0;4;0;3;0;5;0;4;0;52;35;357;1;9;3;6;0;2;0;3;0;5;1;2;0;3;2;3;0;3;0;3;0;0;11;22;0;0;63;30;2;0;199;32;56;0;401;69;180;1;220;31;258;0;112;17;155;2;88;8;101;8;47;8;134;2;21;10;1258;1;0
29/11/2021;163;1494;2465;44;2;3;3;0;159;1490;2461;44;2;1;1;0;107;928;293;27;1;3;5;0;28;338;501;10;0;3;1;0;0;6;9;0;10;11;40;0;0;0;1;0;3;5;10;0;0;3;4;1;0;38;250;2;3;20;683;2;4;31;102;0;0;79;316;1;3;5;4;0;1;3;11;0;1;12;215;1;0;2;9;0;2;4;2;0;0;3;8;0;1;2;0;0;0;19;219;0;0;20;173;6;0;27;221;159;2;43;363;233;3;28;212;221;4;15;147;151;12;5;78;118;17;3;58;353;5;1;23;1224;1;0
28/11/2021;0;1;10;2;0;0;0;0;0;0;10;2;0;1;0;0;0;1;1;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;2;0;0;0;1;0;0;0;2;1;0;0;3;0;0;0;1;0;0
27/11/2021;5;46;68;0;0;0;0;0;5;45;66;0;0;1;2;0;1;3;12;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;38;53;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;2;9;1;0;0;6;2;0;0;11;7;0;0;6;9;0;1;1;11;0;1;4;7;0;1;1;7;0;0;1;24;0;0
26/11/2021;291;1217;6048;39;2;4;9;0;289;1211;6035;39;0;2;4;0;104;168;2381;7;5;94;441;4;36;131;814;3;16;68;127;2;20;114;478;6;13;42;260;3;6;34;80;0;2;18;33;1;4;36;326;1;26;85;134;2;0;2;8;0;11;45;100;1;1;106;146;1;26;122;151;2;0;5;18;0;8;100;396;3;6;32;122;2;4;6;15;1;2;9;18;0;1;2;0;0;0;15;107;1;0;26;139;16;0;49;181;306;1;82;317;571;2;49;191;576;7;27;108;466;5;20;78;334;13;16;49;1073;11;5;47;2705;0;0
25/11/2021;324;529;8256;19;2;1;2;0;321;525;8253;19;1;3;1;0;221;307;7156;8;2;1;9;0;22;40;302;0;1;7;8;0;4;11;27;1;12;18;355;1;0;0;4;2;6;45;105;2;0;1;5;0;14;27;45;2;0;4;10;0;2;3;6;0;4;2;16;0;12;30;122;2;1;2;9;0;8;5;26;0;6;23;31;1;3;1;6;0;0;1;10;0;11;1;0;0;0;16;44;0;0;17;46;11;0;47;68;164;2;71;137;332;1;61;81;337;2;31;61;394;5;40;26;268;3;16;30;1925;6;24;36;4825;0;0
24/11/2021;545;478;5580;20;3;6;3;0;540;471;5574;20;2;1;3;0;346;314;4677;17;1;0;16;0;62;38;297;0;1;4;8;0;13;18;33;0;13;9;61;0;3;0;16;0;1;3;5;0;40;27;127;1;4;4;25;0;3;3;7;0;1;0;11;0;0;3;6;0;1;0;10;0;6;7;32;0;4;8;77;0;1;10;33;0;44;29;130;2;1;0;9;0;1;0;0;0;0;56;42;0;0;39;72;24;0;80;83;443;0;163;108;853;2;84;73;839;3;51;44;1176;5;35;25;667;6;16;11;582;3;21;20;996;1;0
23/11/2021;625;751;2069;30;4;3;5;0;620;748;2060;30;1;0;4;0;309;229;1316;17;0;2;8;0;38;36;137;3;3;5;4;0;3;2;14;0;28;162;17;0;0;1;3;0;2;25;7;0;1;1;4;0;111;115;50;0;46;83;161;4;4;3;5;0;2;5;11;0;1;6;4;0;70;62;289;5;4;3;14;0;1;0;6;0;1;9;12;0;1;2;7;1;0;0;0;0;0;73;52;0;0;51;80;9;0;92;93;171;2;168;187;344;3;107;162;329;6;59;86;310;6;25;42;304;5;27;17;208;7;23;32;394;1;0
22/11/2021;763;1350;1316;32;8;4;8;0;753;1344;1303;32;2;2;5;0;260;703;466;15;6;14;8;0;404;390;594;16;2;6;7;0;2;6;3;0;8;10;41;1;1;1;1;0;4;7;5;0;5;8;22;0;10;11;33;0;4;10;5;0;3;4;1;0;8;109;20;0;3;3;5;0;2;6;5;0;13;10;27;0;2;4;9;0;17;33;34;0;9;15;30;0;0;1;0;0;0;78;173;1;0;55;180;1;1;138;261;157;1;265;407;428;2;117;178;242;7;61;75;154;10;23;34;101;7;16;26;77;4;9;16;155;0;0
21/11/2021;4;6;8;1;0;0;0;0;3;3;4;1;1;3;4;0;1;6;4;1;0;0;0;0;1;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;2;0;2;1;1;0;0;0;0;1;1;0;0;0;2;0;1;0;1;0;0;0;2;0;0
20/11/2021;4;10;15;0;1;1;0;0;2;7;10;0;1;2;5;0;2;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;3;3;0;0;1;2;0;1;1;1;0;0;1;4;0;0;0;1;0;0;3;3;0;0
19/11/2021;2368;1682;6096;50;4;9;16;0;2364;1672;6079;50;0;1;1;0;661;346;2117;17;64;68;210;4;376;188;856;4;113;88;218;0;111;155;261;3;35;59;204;3;33;17;91;0;27;23;60;0;69;43;122;1;212;121;593;6;10;11;22;0;44;52;85;3;139;157;238;1;126;104;193;1;88;17;274;3;175;127;339;1;35;34;95;1;21;38;31;2;29;33;87;0;1;0;0;0;0;402;162;0;0;239;197;37;0;354;257;545;1;561;417;1174;3;338;267;1175;2;204;178;1015;14;120;98;677;14;87;63;517;14;63;43;956;2;0
18/11/2021;678;711;6778;42;2;6;2;0;675;700;6774;42;1;5;2;0;352;422;5387;30;0;1;23;0;71;88;417;8;1;1;19;0;31;47;81;0;10;7;33;1;2;1;2;0;24;26;91;1;2;3;8;0;11;19;32;0;3;1;14;0;1;2;13;0;1;1;12;0;80;30;178;0;1;4;172;0;1;3;49;0;25;23;54;0;62;28;180;2;0;2;11;0;4;0;3;0;0;101;46;0;0;78;69;42;0;89;112;803;1;159;191;1407;1;104;110;1409;5;59;69;1254;13;36;53;629;8;28;22;450;8;24;36;784;6;0
17/11/2021;240;208;1929;29;3;7;1;0;237;198;1926;29;0;3;2;0;86;92;1332;23;1;0;6;0;16;9;86;1;0;0;8;1;9;12;27;0;11;28;37;1;0;1;9;0;57;6;70;0;0;1;4;0;4;2;20;0;1;1;7;0;0;0;3;0;0;1;12;0;0;1;9;0;0;1;19;0;1;2;15;0;3;8;48;1;44;43;192;1;4;0;25;1;3;0;0;0;0;44;14;0;0;23;29;2;0;40;25;175;0;69;61;436;5;29;33;409;1;18;20;329;2;9;8;202;1;5;3;144;7;3;15;232;13;0
16/11/2021;748;648;1555;26;4;0;6;0;743;646;1547;26;1;2;2;0;499;241;496;16;2;4;1;0;146;251;764;5;5;1;6;0;3;0;6;0;6;11;29;0;0;0;1;0;3;0;1;0;1;0;2;0;17;7;29;1;50;78;158;4;1;2;1;0;1;2;1;0;0;0;5;0;3;35;40;0;4;6;5;0;4;2;3;0;2;4;6;0;0;2;1;0;3;0;0;0;0;143;61;1;0;78;60;11;0;119;104;186;0;188;150;280;3;85;118;286;1;69;75;248;2;34;31;129;4;16;29;122;7;16;19;292;9;0
15/11/2021;434;1212;1064;53;3;2;0;0;431;1209;1062;53;0;1;2;0;156;772;330;37;2;5;6;0;147;214;485;8;3;3;0;0;6;17;13;0;7;15;27;0;0;5;0;0;1;5;3;1;3;1;1;0;96;139;171;5;2;4;1;0;0;1;1;0;1;1;7;2;3;4;2;0;4;5;5;0;1;5;4;0;0;5;1;0;2;5;2;0;0;6;4;0;1;2;0;0;0;47;183;0;0;47;155;5;0;70;247;121;0;97;322;220;6;60;129;221;9;55;81;190;8;31;44;86;13;8;20;73;16;17;31;148;1;0
14/11/2021;8;4;3;2;0;0;0;0;8;3;3;2;0;1;0;0;4;1;1;1;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;5;1;2;0;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
